dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
real_estate,outer_1,streed,4,331,3,0.1,0.1,0.1,0.6122861419603121,72.45330250524015,599.2652018070221,73.88598973694768,0.5897873695140894,94.92217370726082,0.5241553406537512,1
real_estate,outer_1,streed,4,331,3,0.1,0.1,0.001,0.5979638414536075,74.37869050323485,599.960618019104,73.53939921748609,0.5917116288925723,94.66944057998322,0.5254222912950819,1
real_estate,outer_1,streed,4,331,3,0.1,0.01,0.1,0.6002689769265332,74.89288709865343,599.9471733570099,73.6046725621746,0.5913492333894381,95.43024577424848,0.5216083764387862,1
real_estate,outer_1,streed,4,331,3,0.1,0.01,0.001,0.6193643999295295,71.3710184381499,599.745964050293,73.77649323635265,0.5903952905515961,96.74830568537475,0.5150009448460156,1
real_estate,outer_1,streed,4,331,3,0.1,0.001,0.1,0.6246712986825881,70.20310413630999,599.3431766033173,73.68953955590473,0.5908780545791736,95.69841380404755,0.5202640506632216,1
real_estate,outer_1,streed,4,331,3,0.1,0.001,0.001,0.6214873597260385,70.77355063322166,599.699512720108,55.46402673147455,0.6920655135857026,75.80857211567313,0.6199717856740495,2
real_estate,outer_1,streed,4,331,3,0.1,0.0001,0.1,0.6245609658890078,70.20867013171143,599.0557472705841,73.69961213318105,0.5908221319552094,95.72667150033965,0.5201223948904883,1
real_estate,outer_1,streed,4,331,3,0.1,0.0001,0.001,0.6211077481692003,70.81330279505568,599.6488313674927,55.42501647102341,0.6922820972927433,75.69468202820566,0.6205427164456204,2
real_estate,outer_1,streed,4,331,3,0.1,1e-05,0.1,0.6245544621038176,70.20857818730327,599.8540260791779,73.70063605999664,0.5908164471465747,95.72951236297942,0.5201081536519845,1
real_estate,outer_1,streed,4,331,3,0.1,1e-05,0.001,0.621066114514247,70.81779412387526,599.4959216117859,55.42190276478244,0.6922993844893041,75.68391534666016,0.6205966897978121,2
real_estate,outer_1,streed,4,331,3,0.08,0.1,0.1,0.6000792637655706,74.95487072462987,599.3170430660248,60.54073770989625,0.6638797780749597,86.33919546657616,0.5671817927207929,2
real_estate,outer_1,streed,4,331,3,0.08,0.1,0.001,0.5993849384800276,75.19177789047133,599.3340520858765,59.80447908142899,0.6679674622188249,86.76943552814689,0.565025000187084,2
real_estate,outer_1,streed,4,331,3,0.08,0.01,0.1,0.6137371238405072,72.47598415300301,599.3721694946289,57.75067886875156,0.6793700947170078,85.240129484948,0.5726914082005203,2
real_estate,outer_1,streed,4,331,3,0.08,0.01,0.001,0.6193643999295295,71.3710184381499,599.5082983970642,56.747799022753426,0.6849380512558978,85.14596253318629,0.5731634669338245,2
real_estate,outer_1,streed,4,331,3,0.08,0.001,0.1,0.6157568475417229,72.02995186195511,599.3895356655121,56.71191028921252,0.6851373043462745,83.60268042470454,0.580899936933452,2
real_estate,outer_1,streed,4,331,3,0.08,0.001,0.001,0.6214873597260385,70.77355063322166,599.2249758243561,55.46402673147455,0.6920655135857026,75.80857211567313,0.6199717856740495,2
real_estate,outer_1,streed,4,331,3,0.08,0.0001,0.1,0.6157480255854278,72.01471513610178,599.3882834911346,56.58819912573387,0.685824144733359,83.43436217124615,0.5817437159879191,2
real_estate,outer_1,streed,4,331,3,0.08,0.0001,0.001,0.6211077481692003,70.81330279505568,599.6763725280762,55.42501647102341,0.6922820972927433,75.69468202820566,0.6205427164456204,2
real_estate,outer_1,streed,4,331,3,0.08,1e-05,0.1,0.6157515937235246,72.0125591419996,599.3788635730743,56.57507928247108,0.6858969856797353,83.41015864569124,0.5818650482111798,2
real_estate,outer_1,streed,4,331,3,0.08,1e-05,0.001,0.621066114514247,70.81779412387526,599.3474223613739,55.42190276478244,0.6922993844893041,75.68391534666016,0.6205966897978121,2
real_estate,outer_1,streed,4,331,3,0.05,0.1,0.1,0.5865678299906433,77.07200563523166,599.4309422969818,60.51787863739426,0.6640066909077564,87.12295085740791,0.5632528285768481,2
real_estate,outer_1,streed,4,331,3,0.05,0.1,0.001,0.5850023118999631,77.46680389236816,599.4428055286407,59.80447908142899,0.6679674622188249,86.76943552814689,0.565025000187084,2
real_estate,outer_1,streed,4,331,3,0.05,0.01,0.1,0.5860323297447608,76.97489039257742,599.4841103553772,57.75067886875156,0.6793700947170078,85.240129484948,0.5726914082005203,2
